;Perioden_Title;gemiddelde verkoopprijs.GemiddeldeVerkoopprijs_1;GemiddeldeBevolking_2;RegioS_Title;Bevolkingsdichtheid_57;Woningdichtheid_93;Woningen_97;Jaar;Hypotheekrente
10470;2016;223321.0;43891.5;Medemblik;360.0;152.0;3846;2016;1.62
10471;2017;243827.0;44269.0;Medemblik;363.0;153.0;3902;2017;2.23
10472;2018;273114.0;44644.5;Medemblik;366.0;155.0;4075;2018;1.68
10473;2019;292067.0;44955.0;Medemblik;369.0;156.0;4460;2019;1.94
10474;2020;306267.0;45133.0;Medemblik;371.0;157.0;5000;2020;1.88
10475;2021;375268.0;45314.5;Medemblik;372.0;158.0;;2021;1.43
10476;1995;95931.0;7247.0;Meerlo-Wanssum;;;;1995;7.12
10477;1996;104449.0;7305.5;Meerlo-Wanssum;;;;1996;6.25
10478;1997;118633.0;7346.5;Meerlo-Wanssum;;;;1997;5.82
10479;1998;141662.0;7409.5;Meerlo-Wanssum;;;;1998;5.56
10480;1999;155549.0;7499.5;Meerlo-Wanssum;;;;1999;5.14
10481;2000;191899.0;7608.0;Meerlo-Wanssum;;;;2000;5.88
10482;2001;173918.0;7672.5;Meerlo-Wanssum;;;;2001;5.88
10483;2002;186047.0;7703.5;Meerlo-Wanssum;;;;2002;5.33
10484;2003;184696.0;7730.0;Meerlo-Wanssum;;;;2003;3.85
10485;2004;228513.0;7738.0;Meerlo-Wanssum;;;;2004;4.15
10486;2005;204157.0;7720.0;Meerlo-Wanssum;;;;2005;3.2
10487;2006;217108.0;7676.0;Meerlo-Wanssum;;;;2006;3.7
10488;2007;238654.0;7666.0;Meerlo-Wanssum;;;;2007;3.84
10489;2008;225398.0;7719.5;Meerlo-Wanssum;;;;2008;5.34
10490;2009;221230.0;7790.0;Meerlo-Wanssum;;;;2009;4.86
10491;2010;;;Meerlo-Wanssum;;;;2010;4.52
10492;2011;;;Meerlo-Wanssum;;;;2011;4.22
10493;2012;;;Meerlo-Wanssum;;;;2012;3.65
10494;2013;;;Meerlo-Wanssum;;;;2013;3.51
10495;2014;;;Meerlo-Wanssum;;;;2014;3.1
10496;2015;;;Meerlo-Wanssum;;;;2015;2.28
10497;2016;;;Meerlo-Wanssum;;;;2016;1.62
10498;2017;;;Meerlo-Wanssum;;;;2017;2.23
10499;2018;;;Meerlo-Wanssum;;;;2018;1.68
10500;2019;;;Meerlo-Wanssum;;;;2019;1.94
10501;2020;;;Meerlo-Wanssum;;;;2020;1.88
10502;2021;;;Meerlo-Wanssum;;;;2021;1.43
10503;1995;121818.0;20644.5;Meerssen;763.0;287.0;.;1995;7.12
10504;1996;128861.0;20566.5;Meerssen;759.0;288.0;.;1996;6.25
10505;1997;145334.0;20512.0;Meerssen;758.0;291.0;849;1997;5.82
10506;1998;145754.0;20395.0;Meerssen;756.0;293.0;851;1998;5.56
10507;1999;186922.0;20287.5;Meerssen;749.0;294.0;856;1999;5.14
10508;2000;189982.0;20256.5;Meerssen;747.0;296.0;863;2000;5.88
10509;2001;202887.0;20234.5;Meerssen;746.0;297.0;1321;2001;5.88
10510;2002;219634.0;20131.0;Meerssen;745.0;299.0;1326;2002;5.33
10511;2003;234781.0;20012.5;Meerssen;738.0;300.0;1330;2003;3.85
10512;2004;233085.0;19921.5;Meerssen;736.0;300.0;1335;2004;4.15
10513;2005;257599.0;19809.5;Meerssen;731.0;301.0;1738;2005;3.2
10514;2006;259898.0;19750.5;Meerssen;728.0;302.0;1756;2006;3.7
10515;2007;261145.0;19741.5;Meerssen;727.0;304.0;1925;2007;3.84
10516;2008;280043.0;19719.5;Meerssen;727.0;311.0;2077;2008;5.34
10517;2009;258715.0;19630.0;Meerssen;725.0;312.0;2163;2009;4.86
10518;2010;249708.0;19530.0;Meerssen;721.0;311.0;2144;2010;4.52
10519;2011;247709.0;19462.5;Meerssen;718.0;313.0;2123;2011;4.22
10520;2012;220235.0;19396.0;Meerssen;716.0;307.0;2076;2012;3.65
10521;2013;220514.0;19308.0;Meerssen;716.0;309.0;1995;2013;3.51
10522;2014;221407.0;19158.5;Meerssen;712.0;310.0;1876;2014;3.1
10523;2015;223017.0;19051.5;Meerssen;704.0;312.0;1802;2015;2.28
10524;2016;243709.0;19056.0;Meerssen;706.0;318.0;1888;2016;1.62
10525;2017;270447.0;19055.5;Meerssen;708.0;319.0;1908;2017;2.23
10526;2018;280022.0;18981.0;Meerssen;706.0;319.0;2006;2018;1.68
10527;2019;300239.0;18875.5;Meerssen;702.0;319.0;2147;2019;1.94
10528;2020;313281.0;18744.5;Meerssen;698.0;320.0;2284;2020;1.88
10529;2021;355909.0;18621.0;Meerssen;692.0;321.0;;2021;1.43
10530;1995;;;Meierijstad;;;;1995;7.12
10531;1996;;;Meierijstad;;;;1996;6.25
10532;1997;;;Meierijstad;;;;1997;5.82
10533;1998;;;Meierijstad;;;;1998;5.56
10534;1999;;;Meierijstad;;;;1999;5.14
10535;2000;;;Meierijstad;;;;2000;5.88
10536;2001;;;Meierijstad;;;;2001;5.88
10537;2002;;;Meierijstad;;;;2002;5.33
10538;2003;;;Meierijstad;;;;2003;3.85
10539;2004;;;Meierijstad;;;;2004;4.15
10540;2005;;;Meierijstad;;;;2005;3.2
10541;2006;;;Meierijstad;;;;2006;3.7
10542;2007;;;Meierijstad;;;;2007;3.84
10543;2008;;;Meierijstad;;;;2008;5.34
10544;2009;;;Meierijstad;;;;2009;4.86
10545;2010;;;Meierijstad;;;;2010;4.52
10546;2011;;;Meierijstad;;;;2011;4.22
10547;2012;;;Meierijstad;;;;2012;3.65
10548;2013;;;Meierijstad;;;;2013;3.51
10549;2014;;;Meierijstad;;;;2014;3.1
10550;2015;;;Meierijstad;;;;2015;2.28
10551;2016;;;Meierijstad;;;;2016;1.62
10552;2017;281715.0;80008.5;Meierijstad;434.0;180.0;8240;2017;2.23
10553;2018;297100.0;80481.5;Meierijstad;435.0;182.0;8544;2018;1.68
10554;2019;326440.0;81004.5;Meierijstad;439.0;185.0;9114;2019;1.94
10555;2020;349750.0;81420.5;Meierijstad;441.0;188.0;9692;2020;1.88
10556;2021;391072.0;82130.0;Meierijstad;444.0;190.0;;2021;1.43
10557;1995;114658.0;5634.5;Meijel;;;;1995;7.12
10558;1996;126741.0;5654.5;Meijel;;;;1996;6.25
10559;1997;125254.0;5654.5;Meijel;;;;1997;5.82
10560;1998;149358.0;5671.0;Meijel;;;;1998;5.56
10561;1999;161739.0;5713.5;Meijel;;;;1999;5.14
10562;2000;182307.0;5761.5;Meijel;;;;2000;5.88
10563;2001;219864.0;5806.0;Meijel;;;;2001;5.88
10564;2002;212529.0;5825.5;Meijel;;;;2002;5.33
10565;2003;248653.0;5829.0;Meijel;;;;2003;3.85
10566;2004;245223.0;5840.5;Meijel;;;;2004;4.15
10567;2005;250919.0;5854.0;Meijel;;;;2005;3.2
10568;2006;234550.0;5864.0;Meijel;;;;2006;3.7
10569;2007;273639.0;5913.5;Meijel;;;;2007;3.84
10570;2008;280825.0;5970.5;Meijel;;;;2008;5.34
10571;2009;248888.0;6016.0;Meijel;;;;2009;4.86
10572;2010;;;Meijel;;;;2010;4.52
10573;2011;;;Meijel;;;;2011;4.22
10574;2012;;;Meijel;;;;2012;3.65
10575;2013;;;Meijel;;;;2013;3.51
10576;2014;;;Meijel;;;;2014;3.1
10577;2015;;;Meijel;;;;2015;2.28
10578;2016;;;Meijel;;;;2016;1.62
10579;2017;;;Meijel;;;;2017;2.23
10580;2018;;;Meijel;;;;2018;1.68
10581;2019;;;Meijel;;;;2019;1.94
10582;2020;;;Meijel;;;;2020;1.88
10583;2021;;;Meijel;;;;2021;1.43
10584;1995;66358.0;13450.5;Menaldumadeel;;;;1995;7.12
10585;1996;75126.0;13552.0;Menaldumadeel;;;;1996;6.25
10586;1997;74840.0;13686.0;Menaldumadeel;;;;1997;5.82
10587;1998;91971.0;13774.0;Menaldumadeel;;;;1998;5.56
10588;1999;105150.0;13822.0;Menaldumadeel;;;;1999;5.14
10589;2000;127783.0;13992.5;Menaldumadeel;;;;2000;5.88
10590;2001;141302.0;14180.0;Menaldumadeel;;;;2001;5.88
10591;2002;151465.0;14159.5;Menaldumadeel;;;;2002;5.33
10592;2003;162749.0;14053.0;Menaldumadeel;;;;2003;3.85
10593;2004;168790.0;13992.0;Menaldumadeel;;;;2004;4.15
10594;2005;181922.0;13925.5;Menaldumadeel;;;;2005;3.2
10595;2006;183645.0;13846.5;Menaldumadeel;;;;2006;3.7
10596;2007;197372.0;13759.5;Menaldumadeel;;;;2007;3.84
10597;2008;213970.0;13709.0;Menaldumadeel;;;;2008;5.34
10598;2009;197462.0;13728.0;Menaldumadeel;;;;2009;4.86
10599;2010;197581.0;13761.0;Menaldumadeel;;;;2010;4.52
10600;2011;;;Menaldumadeel;;;;2011;4.22
10601;2012;;;Menaldumadeel;;;;2012;3.65
10602;2013;;;Menaldumadeel;;;;2013;3.51
10603;2014;;;Menaldumadeel;;;;2014;3.1
10604;2015;;;Menaldumadeel;;;;2015;2.28
10605;2016;;;Menaldumadeel;;;;2016;1.62
10606;2017;;;Menaldumadeel;;;;2017;2.23
10607;2018;;;Menaldumadeel;;;;2018;1.68
10608;2019;;;Menaldumadeel;;;;2019;1.94
10609;2020;;;Menaldumadeel;;;;2020;1.88
10610;2021;;;Menaldumadeel;;;;2021;1.43
10611;1995;;;Menameradiel;;;;1995;7.12
10612;1996;;;Menameradiel;;;;1996;6.25
10613;1997;;;Menameradiel;;;;1997;5.82
10614;1998;;;Menameradiel;;;;1998;5.56
10615;1999;;;Menameradiel;;;;1999;5.14
10616;2000;;;Menameradiel;;;;2000;5.88
10617;2001;;;Menameradiel;;;;2001;5.88
10618;2002;;;Menameradiel;;;;2002;5.33
10619;2003;;;Menameradiel;;;;2003;3.85
10620;2004;;;Menameradiel;;;;2004;4.15
10621;2005;;;Menameradiel;;;;2005;3.2
10622;2006;;;Menameradiel;;;;2006;3.7
10623;2007;;;Menameradiel;;;;2007;3.84
10624;2008;;;Menameradiel;;;;2008;5.34
10625;2009;;;Menameradiel;;;;2009;4.86
10626;2010;;;Menameradiel;;;;2010;4.52
10627;2011;179653.0;13773.5;Menameradiel;;;;2011;4.22
10628;2012;177166.0;13750.0;Menameradiel;;;;2012;3.65
10629;2013;162436.0;13700.0;Menameradiel;;;;2013;3.51
10630;2014;160232.0;13642.5;Menameradiel;;;;2014;3.1
10631;2015;174101.0;13577.5;Menameradiel;;;;2015;2.28
10632;2016;187295.0;13498.5;Menameradiel;;;;2016;1.62
10633;2017;192080.0;13452.0;Menameradiel;;;;2017;2.23
10634;2018;;;Menameradiel;;;;2018;1.68
10635;2019;;;Menameradiel;;;;2019;1.94
10636;2020;;;Menameradiel;;;;2020;1.88
10637;2021;;;Menameradiel;;;;2021;1.43
10638;1995;67499.0;12165.5;Menterwolde;;;;1995;7.12
10639;1996;73735.0;12208.5;Menterwolde;;;;1996;6.25
10640;1997;80937.0;12316.5;Menterwolde;;;;1997;5.82
10641;1998;90496.0;12466.0;Menterwolde;;;;1998;5.56
10642;1999;100224.0;12558.5;Menterwolde;;;;1999;5.14
10643;2000;124685.0;12555.0;Menterwolde;;;;2000;5.88
10644;2001;139195.0;12599.0;Menterwolde;;;;2001;5.88
10645;2002;157011.0;12664.5;Menterwolde;;;;2002;5.33
10646;2003;166474.0;12657.5;Menterwolde;;;;2003;3.85
10647;2004;160129.0;12605.0;Menterwolde;;;;2004;4.15
10648;2005;162149.0;12603.5;Menterwolde;;;;2005;3.2
10649;2006;190447.0;12586.5;Menterwolde;;;;2006;3.7
10650;2007;191021.0;12526.5;Menterwolde;;;;2007;3.84
10651;2008;177742.0;12506.0;Menterwolde;;;;2008;5.34
10652;2009;155566.0;12508.5;Menterwolde;;;;2009;4.86
10653;2010;176479.0;12444.0;Menterwolde;;;;2010;4.52
10654;2011;164818.0;12371.5;Menterwolde;;;;2011;4.22
10655;2012;156691.0;12364.0;Menterwolde;;;;2012;3.65
10656;2013;146511.0;12314.0;Menterwolde;;;;2013;3.51
10657;2014;141824.0;12227.5;Menterwolde;;;;2014;3.1
10658;2015;150535.0;12215.0;Menterwolde;;;;2015;2.28
10659;2016;174720.0;12197.5;Menterwolde;;;;2016;1.62
10660;2017;183958.0;12087.5;Menterwolde;;;;2017;2.23
10661;2018;;;Menterwolde;;;;2018;1.68
10662;2019;;;Menterwolde;;;;2019;1.94
10663;2020;;;Menterwolde;;;;2020;1.88
10664;2021;;;Menterwolde;;;;2021;1.43
10665;1995;82440.0;24990.5;Meppel;1780.0;755.0;.;1995;7.12
10666;1996;89634.0;25229.0;Meppel;1793.0;769.0;.;1996;6.25
10667;1997;98915.0;25491.5;Meppel;1715.0;740.0;715;1997;5.82
10668;1998;105315.0;29281.0;Meppel;522.0;222.0;847;1998;5.56
10669;1999;135069.0;29539.5;Meppel;527.0;225.0;869;1999;5.14
10670;2000;154376.0;29844.5;Meppel;531.0;225.0;863;2000;5.88
10671;2001;186608.0;30129.0;Meppel;538.0;228.0;1325;2001;5.88
10672;2002;185488.0;30404.5;Meppel;542.0;230.0;1345;2002;5.33
10673;2003;193585.0;30619.5;Meppel;549.0;231.0;1346;2003;3.85
10674;2004;200008.0;30524.0;Meppel;550.0;232.0;1360;2004;4.15
10675;2005;204994.0;30468.0;Meppel;546.0;237.0;2282;2005;3.2
10676;2006;216883.0;30813.0;Meppel;549.0;238.0;2331;2006;3.7
10677;2007;228204.0;31311.5;Meppel;559.0;243.0;2605;2007;3.84
10678;2008;228984.0;31781.0;Meppel;567.0;246.0;2829;2008;5.34
10679;2009;202043.0;32202.0;Meppel;575.0;249.0;2978;2009;4.86
10680;2010;209723.0;32444.5;Meppel;582.0;253.0;3012;2010;4.52
10681;2011;215054.0;32542.0;Meppel;584.0;254.0;2953;2011;4.22
10682;2012;205517.0;32649.5;Meppel;585.0;258.0;2909;2012;3.65
10683;2013;183603.0;32796.5;Meppel;589.0;264.0;2821;2013;3.51
10684;2014;193649.0;32833.0;Meppel;592.0;272.0;2724;2014;3.1
10685;2015;194267.0;32796.5;Meppel;590.0;271.0;2623;2015;2.28
10686;2016;212006.0;32909.5;Meppel;590.0;273.0;2659;2016;1.62
10687;2017;223764.0;33217.5;Meppel;594.0;277.0;2750;2017;2.23
10688;2018;239143.0;33487.0;Meppel;602.0;281.0;2827;2018;1.68
10689;2019;255702.0;33742.0;Meppel;604.0;282.0;3020;2019;1.94
10690;2020;259458.0;34153.0;Meppel;611.0;285.0;3282;2020;1.88
10691;2021;325843.0;34573.5;Meppel;619.0;290.0;;2021;1.43
10692;1995;88136.0;39935.0;Middelburg (Z.);1246.0;528.0;.;1995;7.12
10693;1996;94463.0;39704.0;Middelburg (Z.);1246.0;532.0;.;1996;6.25
10694;1997;91757.0;44554.0;Middelburg (Z.);920.0;389.0;1316;1997;5.82
10695;1998;101854.0;44460.5;Middelburg (Z.);915.0;392.0;1344;1998;5.56
10696;1999;107788.0;44700.5;Middelburg (Z.);916.0;397.0;1380;1999;5.14
10697;2000;123880.0;45173.5;Middelburg (Z.);924.0;404.0;1441;2000;5.88
10698;2001;144172.0;45517.5;Middelburg (Z.);934.0;404.0;2025;2001;5.88
10699;2002;155372.0;45911.0;Middelburg (Z.);938.0;407.0;2055;2002;5.33
10700;2003;192152.0;46282.0;Middelburg (Z.);950.0;411.0;2109;2003;3.85
10701;2004;202418.0;46449.0;Middelburg (Z.);953.0;411.0;2137;2004;4.15
10702;2005;214129.0;46761.0;Middelburg (Z.);957.0;416.0;3121;2005;3.2
10703;2006;213418.0;47120.5;Middelburg (Z.);968.0;426.0;3183;2006;3.7
10704;2007;224097.0;47296.0;Middelburg (Z.);974.0;430.0;3779;2007;3.84
10705;2008;223481.0;47442.0;Middelburg (Z.);975.0;436.0;4098;2008;5.34
10706;2009;215184.0;47778.0;Middelburg (Z.);979.0;442.0;4283;2009;4.86
10707;2010;206310.0;48013.5;Middelburg (Z.);988.0;450.0;4311;2010;4.52
10708;2011;205714.0;47899.0;Middelburg (Z.);990.0;452.0;4318;2011;4.22
10709;2012;202625.0;47645.5;Middelburg (Z.);984.0;465.0;4254;2012;3.65
10710;2013;205495.0;47582.5;Middelburg (Z.);980.0;469.0;4185;2013;3.51
10711;2014;198061.0;47627.5;Middelburg (Z.);982.0;478.0;4027;2014;3.1
10712;2015;193782.0;47743.0;Middelburg (Z.);982.0;474.0;3953;2015;2.28
10713;2016;213342.0;47946.0;Middelburg (Z.);988.0;475.0;3987;2016;1.62
10714;2017;232814.0;48161.0;Middelburg (Z.);991.0;478.0;4103;2017;2.23
10715;2018;228579.0;48423.5;Middelburg (Z.);998.0;482.0;4275;2018;1.68
10716;2019;257953.0;48683.0;Middelburg (Z.);1003.0;486.0;4487;2019;1.94
10717;2020;271151.0;48893.0;Middelburg (Z.);1008.0;489.0;4817;2020;1.88
10718;2021;321374.0;49081.5;Middelburg (Z.);1011.0;494.0;;2021;1.43
10719;1995;83546.0;16511.0;Middelharnis;;;;1995;7.12
10720;1996;92986.0;16490.5;Middelharnis;;;;1996;6.25
10721;1997;105504.0;16449.5;Middelharnis;;;;1997;5.82
10722;1998;98914.0;16433.0;Middelharnis;;;;1998;5.56
10723;1999;131311.0;16604.0;Middelharnis;;;;1999;5.14
10724;2000;150647.0;16899.0;Middelharnis;;;;2000;5.88
10725;2001;160582.0;17131.5;Middelharnis;;;;2001;5.88
10726;2002;167630.0;17285.0;Middelharnis;;;;2002;5.33
10727;2003;209381.0;17398.0;Middelharnis;;;;2003;3.85
10728;2004;220338.0;17467.5;Middelharnis;;;;2004;4.15
10729;2005;237071.0;17583.0;Middelharnis;;;;2005;3.2
10730;2006;245587.0;17736.5;Middelharnis;;;;2006;3.7
10731;2007;259446.0;17740.5;Middelharnis;;;;2007;3.84
10732;2008;265350.0;17837.0;Middelharnis;;;;2008;5.34
10733;2009;231946.0;17967.5;Middelharnis;;;;2009;4.86
10734;2010;225550.0;18000.0;Middelharnis;;;;2010;4.52
10735;2011;248733.0;18049.5;Middelharnis;;;;2011;4.22
10736;2012;239276.0;18059.5;Middelharnis;;;;2012;3.65
10737;2013;;;Middelharnis;;;;2013;3.51
10738;2014;;;Middelharnis;;;;2014;3.1
10739;2015;;;Middelharnis;;;;2015;2.28
10740;2016;;;Middelharnis;;;;2016;1.62
10741;2017;;;Middelharnis;;;;2017;2.23
10742;2018;;;Middelharnis;;;;2018;1.68
10743;2019;;;Middelharnis;;;;2019;1.94
10744;2020;;;Middelharnis;;;;2020;1.88
10745;2021;;;Middelharnis;;;;2021;1.43
10746;1995;;;Midden-Delfland;;;;1995;7.12
10747;1996;;;Midden-Delfland;;;;1996;6.25
10748;1997;;;Midden-Delfland;;;;1997;5.82
10749;1998;;;Midden-Delfland;;;;1998;5.56
10750;1999;;;Midden-Delfland;;;;1999;5.14
10751;2000;;;Midden-Delfland;;;;2000;5.88
10752;2001;;;Midden-Delfland;;;;2001;5.88
10753;2002;;;Midden-Delfland;;;;2002;5.33
10754;2003;;;Midden-Delfland;;;;2003;3.85
10755;2004;273250.0;17063.0;Midden-Delfland;360.0;133.0;1127;2004;4.15
10756;2005;296425.0;17244.5;Midden-Delfland;359.0;135.0;1756;2005;3.2
10757;2006;292139.0;17485.5;Midden-Delfland;368.0;139.0;1778;2006;3.7
10758;2007;328157.0;17493.5;Midden-Delfland;370.0;139.0;1936;2007;3.84
10759;2008;333191.0;17524.5;Midden-Delfland;369.0;140.0;2096;2008;5.34
10760;2009;304145.0;17744.0;Midden-Delfland;372.0;144.0;2212;2009;4.86
10761;2010;288256.0;18022.0;Midden-Delfland;378.0;148.0;2304;2010;4.52
10762;2011;295258.0;18189.5;Midden-Delfland;383.0;150.0;2254;2011;4.22
10763;2012;269855.0;18238.0;Midden-Delfland;385.0;152.0;2224;2012;3.65
10764;2013;246345.0;18353.5;Midden-Delfland;385.0;154.0;2177;2013;3.51
10765;2014;240834.0;18582.5;Midden-Delfland;390.0;157.0;2078;2014;3.1
10766;2015;286459.0;18791.0;Midden-Delfland;395.0;160.0;2072;2015;2.28
10767;2016;292406.0;18953.5;Midden-Delfland;399.0;162.0;2126;2016;1.62
10768;2017;315017.0;19186.0;Midden-Delfland;402.0;163.0;2203;2017;2.23
10769;2018;339330.0;19364.5;Midden-Delfland;410.0;166.0;2352;2018;1.68
10770;2019;399595.0;19366.0;Midden-Delfland;411.0;167.0;2526;2019;1.94
10771;2020;413768.0;19377.5;Midden-Delfland;410.0;167.0;2777;2020;1.88
10772;2021;428303.0;19449.0;Midden-Delfland;411.0;169.0;;2021;1.43
10773;1995;;;Midden-Drenthe;;;;1995;7.12
10774;1996;;;Midden-Drenthe;;;;1996;6.25
10775;1997;;;Midden-Drenthe;;;;1997;5.82
10776;1998;;;Midden-Drenthe;;;;1998;5.56
10777;1999;;;Midden-Drenthe;;;;1999;5.14
10778;2000;169488.0;32603.5;Midden-Drenthe;95.0;37.0;865;2000;5.88
10779;2001;179974.0;32752.0;Midden-Drenthe;96.0;37.0;1521;2001;5.88
10780;2002;188475.0;32758.5;Midden-Drenthe;95.0;37.0;1545;2002;5.33
10781;2003;192994.0;32816.0;Midden-Drenthe;96.0;37.0;1574;2003;3.85
10782;2004;196570.0;32895.0;Midden-Drenthe;96.0;38.0;1609;2004;4.15
10783;2005;210554.0;33133.0;Midden-Drenthe;97.0;38.0;2447;2005;3.2
10784;2006;222462.0;33413.5;Midden-Drenthe;97.0;38.0;2497;2006;3.7
10785;2007;225439.0;33566.0;Midden-Drenthe;98.0;39.0;2779;2007;3.84
10786;2008;218412.0;33573.5;Midden-Drenthe;98.0;40.0;2969;2008;5.34
10787;2009;224543.0;33560.0;Midden-Drenthe;98.0;40.0;3100;2009;4.86
10788;2010;222046.0;33570.5;Midden-Drenthe;98.0;40.0;3170;2010;4.52
10789;2011;228557.0;33569.5;Midden-Drenthe;98.0;41.0;3187;2011;4.22
10790;2012;211806.0;33490.0;Midden-Drenthe;98.0;41.0;3158;2012;3.65
10791;2013;191568.0;33394.0;Midden-Drenthe;98.0;41.0;3036;2013;3.51
10792;2014;199248.0;33325.0;Midden-Drenthe;98.0;41.0;2895;2014;3.1
10793;2015;212424.0;33367.0;Midden-Drenthe;98.0;41.0;2765;2015;2.28
10794;2016;225661.0;33424.5;Midden-Drenthe;98.0;41.0;2762;2016;1.62
10795;2017;234557.0;33285.5;Midden-Drenthe;98.0;42.0;2821;2017;2.23
10796;2018;245063.0;33175.0;Midden-Drenthe;97.0;42.0;2899;2018;1.68
10797;2019;261194.0;33181.5;Midden-Drenthe;97.0;42.0;3049;2019;1.94
10798;2020;300377.0;33283.0;Midden-Drenthe;97.0;42.0;3273;2020;1.88
10799;2021;349627.0;33535.0;Midden-Drenthe;98.0;42.0;;2021;1.43
10800;1995;;;Midden-Groningen;;;;1995;7.12
10801;1996;;;Midden-Groningen;;;;1996;6.25
10802;1997;;;Midden-Groningen;;;;1997;5.82
10803;1998;;;Midden-Groningen;;;;1998;5.56
10804;1999;;;Midden-Groningen;;;;1999;5.14
10805;2000;;;Midden-Groningen;;;;2000;5.88
10806;2001;;;Midden-Groningen;;;;2001;5.88
10807;2002;;;Midden-Groningen;;;;2002;5.33
10808;2003;;;Midden-Groningen;;;;2003;3.85
10809;2004;;;Midden-Groningen;;;;2004;4.15
10810;2005;;;Midden-Groningen;;;;2005;3.2
10811;2006;;;Midden-Groningen;;;;2006;3.7
10812;2007;;;Midden-Groningen;;;;2007;3.84
10813;2008;;;Midden-Groningen;;;;2008;5.34
10814;2009;;;Midden-Groningen;;;;2009;4.86
10815;2010;;;Midden-Groningen;;;;2010;4.52
10816;2011;;;Midden-Groningen;;;;2011;4.22
10817;2012;;;Midden-Groningen;;;;2012;3.65
10818;2013;;;Midden-Groningen;;;;2013;3.51
10819;2014;;;Midden-Groningen;;;;2014;3.1
10820;2015;;;Midden-Groningen;;;;2015;2.28
10821;2016;;;Midden-Groningen;;;;2016;1.62
10822;2017;;;Midden-Groningen;;;;2017;2.23
10823;2018;198212.0;60926.0;Midden-Groningen;218.0;100.0;4225;2018;1.68
10824;2019;206726.0;60848.0;Midden-Groningen;217.0;100.0;4369;2019;1.94
10825;2020;228605.0;60761.5;Midden-Groningen;217.0;101.0;4750;2020;1.88
10826;2021;282704.0;60812.0;Midden-Groningen;217.0;101.0;;2021;1.43
10827;1995;91972.0;2675.5;Middenschouwen;;;;1995;7.12
10828;1996;91065.0;2701.0;Middenschouwen;;;;1996;6.25
10829;1997;;;Middenschouwen;;;;1997;5.82
10830;1998;;;Middenschouwen;;;;1998;5.56
10831;1999;;;Middenschouwen;;;;1999;5.14
10832;2000;;;Middenschouwen;;;;2000;5.88
10833;2001;;;Middenschouwen;;;;2001;5.88
10834;2002;;;Middenschouwen;;;;2002;5.33
10835;2003;;;Middenschouwen;;;;2003;3.85
10836;2004;;;Middenschouwen;;;;2004;4.15
10837;2005;;;Middenschouwen;;;;2005;3.2
10838;2006;;;Middenschouwen;;;;2006;3.7
10839;2007;;;Middenschouwen;;;;2007;3.84
10840;2008;;;Middenschouwen;;;;2008;5.34
10841;2009;;;Middenschouwen;;;;2009;4.86
10842;2010;;;Middenschouwen;;;;2010;4.52
10843;2011;;;Middenschouwen;;;;2011;4.22
10844;2012;;;Middenschouwen;;;;2012;3.65
10845;2013;;;Middenschouwen;;;;2013;3.51
10846;2014;;;Middenschouwen;;;;2014;3.1
10847;2015;;;Middenschouwen;;;;2015;2.28
10848;2016;;;Middenschouwen;;;;2016;1.62
10849;2017;;;Middenschouwen;;;;2017;2.23
10850;2018;;;Middenschouwen;;;;2018;1.68
10851;2019;;;Middenschouwen;;;;2019;1.94
10852;2020;;;Middenschouwen;;;;2020;1.88
10853;2021;;;Middenschouwen;;;;2021;1.43
10854;1995;;;Middenveld;;;;1995;7.12
10855;1996;;;Middenveld;;;;1996;6.25
10856;1997;;;Middenveld;;;;1997;5.82
10857;1998;116457.0;32077.0;Middenveld;;;;1998;5.56
10858;1999;144205.0;32262.0;Middenveld;;;;1999;5.14
10859;2000;;;Middenveld;;;;2000;5.88
10860;2001;;;Middenveld;;;;2001;5.88
10861;2002;;;Middenveld;;;;2002;5.33
10862;2003;;;Middenveld;;;;2003;3.85
10863;2004;;;Middenveld;;;;2004;4.15
10864;2005;;;Middenveld;;;;2005;3.2
10865;2006;;;Middenveld;;;;2006;3.7
10866;2007;;;Middenveld;;;;2007;3.84
10867;2008;;;Middenveld;;;;2008;5.34
10868;2009;;;Middenveld;;;;2009;4.86
10869;2010;;;Middenveld;;;;2010;4.52
10870;2011;;;Middenveld;;;;2011;4.22
10871;2012;;;Middenveld;;;;2012;3.65
10872;2013;;;Middenveld;;;;2013;3.51
10873;2014;;;Middenveld;;;;2014;3.1
10874;2015;;;Middenveld;;;;2015;2.28
10875;2016;;;Middenveld;;;;2016;1.62
10876;2017;;;Middenveld;;;;2017;2.23
10877;2018;;;Middenveld;;;;2018;1.68
10878;2019;;;Middenveld;;;;2019;1.94
10879;2020;;;Middenveld;;;;2020;1.88
10880;2021;;;Middenveld;;;;2021;1.43
10881;1995;116510.0;10019.0;Mierlo;;;;1995;7.12
10882;1996;128403.0;10061.5;Mierlo;;;;1996;6.25
10883;1997;158234.0;10114.0;Mierlo;;;;1997;5.82
10884;1998;189041.0;10165.5;Mierlo;;;;1998;5.56
10885;1999;190207.0;10176.5;Mierlo;;;;1999;5.14
10886;2000;224981.0;10199.5;Mierlo;;;;2000;5.88
10887;2001;228844.0;10243.0;Mierlo;;;;2001;5.88
10888;2002;264979.0;10217.5;Mierlo;;;;2002;5.33
10889;2003;257847.0;10086.5;Mierlo;;;;2003;3.85
10890;2004;;;Mierlo;;;;2004;4.15
10891;2005;;;Mierlo;;;;2005;3.2
10892;2006;;;Mierlo;;;;2006;3.7
